,Year,Date,Police_Sta,Road,Address,City,State,Zip_Code,Time,Kind,Reason,Vehicle,Victim,Age,geometry,Zip_code,_Adress,x,y,year
132,2012.0,2012-08-23,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Λοιπό Οδικό Δίκτυο,80 Λεωφόρος Κάτω Σουλίου,Μαραθώνας,Αττική,,17:00 - 21:00,Σύγκρουση,Λοιπά αίτια αναφερόμενα σε οδηγούς,motorcycle,Οδηγός,55+,POINT Z (23.98314030238311 38.14375727627731 0),19007.0,,23.983140302383106,38.14375727627731,2012.0
133,2012.0,2012-08-23,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,ΝΕΟ Αθηνών - Πατρών,30ο χλμ Αθηνών Κορίνθου,Μέγαρα,Αττική,,17:00 - 21:00,Εκτροπή,Λοιπά αίτια αναφερόμενα σε οδηγούς,car,Οδηγός,36-45,POINT Z (23.47431741271845 38.03062994361704 0),19100.0,,23.47431741271845,38.03062994361704,2012.0
134,2012.0,2012-08-24,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Κατοικημένη Περιοχή,Λεωφόρος Ποσειδώνος & Αφροδίτης,Παλαιό Φάληρο,Αττική,,21:00 - 24:00,Παράσυρση Πεζού,Αίτια αναφερόμενα στους πεζούς,car,Πεζός,55+,POINT Z (23.6873505331007 37.93080203268772 0),17561.0,,23.687350533100698,37.93080203268772,2012.0
135,2012.0,2012-08-25,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Κατοικημένη Περιοχή,Λεωφόρος Μεσογείων & Αγίας Τριάδος,Αγία Παρασκευή,Αττική,,13:00 - 17:00,Σύγκρουση,Παραβίαση σηματοδότη,motorcycle,Οδηγός,55+,POINT Z (23.83081888718198 38.01391931782229 0),15343.0,,23.830818887181977,38.013919317822285,2012.0
136,2012.0,2012-08-28,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Κατοικημένη Περιοχή,191 Φυλής,Καματερό,Αττική,,09:00 - 13:00,Σύγκρουση,Λοιπά αίτια αναφερόμενα σε οδηγούς,motorcycle,Οδηγός,18-25,POINT Z (23.6974790406253 38.08137300925705 0),13343.0,,23.697479040625296,38.08137300925705,2012.0
137,2012.0,2012-08-31,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Κατοικημένη Περιοχή,244 Λεωφόρος Μεσογείων,Χολαργός,Αττική,,07:00 - 09:00,Παράσυρση Πεζού,Αίτια αναφερόμενα στους πεζούς,motorcycle,Πεζός,55+,POINT Z (23.79671197717607 38.00596905732618 0),15561.0,,23.796711977176074,38.00596905732618,2012.0
138,2012.0,2012-08-31,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Κατοικημένη Περιοχή,80 Εθνικής Αντιστάσεως,Νέα Ιωνία,Αττική,,24:00 - 07:00,Εκτροπή,Λοιπά αίτια αναφερόμενα σε οδηγούς,motorcycle,Οδηγός,26-35,POINT Z (23.75939506662905 38.03854744990497 0),14234.0,,23.759395066629054,38.03854744990497,2012.0
139,2012.0,2012-09-01,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Κατοικημένη Περιοχή,202 Λεωφόρος Ειρήνης,Πέραμα,Αττική,,24:00 - 07:00,Εκτροπή,Λοιπά αίτια αναφερόμενα σε οδηγούς,motorcycle,Οδηγός,18-25,POINT Z (23.57295228841741 37.96359217244088 0),18863.0,,23.57295228841741,37.96359217244088,2012.0
140,2012.0,2012-09-02,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Κατοικημένη Περιοχή,35 Λεωφόρος Σουνίου,Καλύβια,Αττική,,17:00 - 21:00,Σύγκρουση,Λοιπά αίτια αναφερόμενα σε οδηγούς,car,Οδηγός,55+,POINT Z (23.93032966028562 37.84048418889427 0),19010.0,,23.930329660285622,37.840484188894266,2012.0
141,2012.0,2012-09-03,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Κατοικημένη Περιοχή,46 Λένορμαν,Αθήνα,Αττική,,13:00 - 17:00,Παράσυρση Πεζού,Απόσπαση προσοχής οδηγού,car,Πεζός,36-45,POINT Z (23.71755586840862 37.98777690997645 0),10444.0,,23.717555868408624,37.987776909976446,2012.0
142,2012.0,2012-09-04,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Κατοικημένη Περιοχή,23 Λεωφόρος Ποσειδώνος,Παλαιό Φάληρο,Αττική,,24:00 - 07:00,Εκτροπή,Λοιπά αίτια αναφερόμενα σε οδηγούς,car,Επιβάτης,18-25,POINT Z (23.6889387996859 37.92809662735749 0),17561.0,,23.6889387996859,37.92809662735749,2012.0
143,2012.0,2012-09-04,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Κατοικημένη Περιοχή,23 Λεωφόρος Ποσειδώνος,Παλαιό Φάληρο,Αττική,,24:00 - 07:00,Εκτροπή,Λοιπά αίτια αναφερόμενα σε οδηγούς,car,Επιβάτης,18-25,POINT Z (23.68893581213808 37.92809905822503 0),17561.0,,23.688935812138084,37.92809905822503,2012.0
144,2012.0,2012-09-04,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Κατοικημένη Περιοχή,23 Λεωφόρος Ποσειδώνος,Παλαιό Φάληρο,Αττική,,24:00 - 07:00,Εκτροπή,Λοιπά αίτια αναφερόμενα σε οδηγούς,car,Επιβάτης,18-25,POINT Z (23.68893874662592 37.92809905192973 0),17561.0,,23.688938746625922,37.928099051929735,2012.0
145,2012.0,2012-09-04,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Κατοικημένη Περιοχή,23 Λεωφόρος Ποσειδώνος,Παλαιό Φάληρο,Αττική,,24:00 - 07:00,Εκτροπή,Λοιπά αίτια αναφερόμενα σε οδηγούς,car,Επιβάτης,18-25,POINT Z (23.68894335385272 37.92809229442389 0),17561.0,,23.68894335385272,37.92809229442389,2012.0
146,2012.0,2012-09-04,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Λοιπό Ε.Ο. Δίκτυο,Περιφερειακή Κορωπίου Αεροδρομίου,Κορωπί,Αττική,,13:00 - 17:00,Εκτροπή,Λοιπά αίτια αναφερόμενα σε οδηγούς,motorcycle,Οδηγός,0-17,POINT Z (23.89187278889813 37.90096436901047 0),19400.0,,23.891872788898127,37.90096436901047,2012.0
147,2012.0,2012-09-07,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Κατοικημένη Περιοχή,37ο χλμ Λεωφόρος Πόρτο Ράφτη,Μαρκόπουλο,Αττική,,24:00 - 07:00,Εκτροπή,Λοιπά αίτια αναφερόμενα σε οδηγούς,car,Οδηγός,26-35,POINT Z (23.96890555514733 37.89429149475671 0),19003.0,,23.96890555514733,37.894291494756715,2012.0
148,2012.0,2012-09-07,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Κατοικημένη Περιοχή,20 Σερρών,Κορυδαλλός,Αττική,,13:00 - 17:00,Πρόσκρουση,Υπερβολική ταχύτητα,motorcycle,Οδηγός,18-25,POINT Z (23.65331672089002 37.97684610016745 0),18120.0,,23.653316720890018,37.97684610016745,2012.0
149,2012.0,2012-09-07,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Κατοικημένη Περιοχή,Πατησίων & Ιθάκης,Αθήνα,Αττική,,21:00 - 24:00,Σύγκρουση,Παραβίαση σηματοδότη,motorcycle,Οδηγός,18-25,POINT Z (23.73277688774323 37.99805581562345 0),11251.0,,23.732776887743228,37.998055815623445,2012.0
150,2012.0,2012-09-09,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Κατοικημένη Περιοχή,137 Λεωφόρος Κηφισίας,Μαρούσι,Αττική,,13:00 - 17:00,Παράσυρση Πεζού,Αίτια αναφερόμενα στους πεζούς,car,Πεζός,55+,POINT Z (23.80809127169488 38.04905883929405 0),15124.0,,23.808091271694877,38.04905883929405,2012.0
151,2012.0,2012-09-09,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Λοιπό Οδικό Δίκτυο,Στενό Πόρου,Πόρος,Αττική,,13:00 - 17:00,Εκτροπή,Λοιπά αίτια αναφερόμενα σε οδηγούς,motorcycle,Οδηγός,26-35,POINT Z (23.45507399386975 37.50025171464495 0),18020.0,,23.455073993869746,37.500251714644946,2012.0
152,2012.0,2012-09-12,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Λοιπό Οδικό Δίκτυο,Λαυρίου & Φειδίου,Κερατέα,Αττική,,07:00 - 09:00,Σύγκρουση,Παραβίαση προτεραιότητας,car,Οδηγός,36-45,POINT Z (23.98420966014777 37.81175285411098 0),19001.0,,23.98420966014777,37.81175285411098,2012.0
153,2012.0,2012-09-17,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Κατοικημένη Περιοχή,100 Λεωφόρος Κωνσταντίνου Καραμανλή,Βάρη,Αττική,,21:00 - 24:00,Σύγκρουση,Λοιπά αίτια αναφερόμενα σε οδηγούς,motorcycle,Οδηγός,26-35,POINT Z (23.77280581004015 37.83165319713737 0),16673.0,,23.772805810040154,37.83165319713737,2012.0
154,2012.0,2012-09-23,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Κατοικημένη Περιοχή,300 Θηβών,Αιγάλεω,Αττική,,09:00 - 13:00,Παράσυρση Πεζού,Λοιπά αίτια αναφερόμενα σε οδηγούς,motorcycle,Πεζός,55+,POINT Z (23.67394044529539 37.98541951260046 0),12241.0,,23.673940445295386,37.98541951260046,2012.0
155,2012.0,2012-09-24,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Κατοικημένη Περιοχή,23 Παρασκευόπουλου,Περιστέρι,Αττική,,09:00 - 13:00,Παράσυρση Πεζού,Λοιπά αίτια αναφερόμενα σε οδηγούς,car,Πεζός,55+,POINT Z (23.70160179278855 38.01120802103338 0),12132.0,,23.70160179278855,38.01120802103338,2012.0
156,2012.0,2012-09-25,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Κατοικημένη Περιοχή,1 Διαμαντίδη,Κορυδαλλός,Αττική,,13:00 - 17:00,Παράσυρση Πεζού,Λοιπά αίτια αναφερόμενα σε οδηγούς,car,Οδηγός,55+,POINT Z (23.64978800331374 37.97701825199078 0),18120.0,,23.649788003313745,37.977018251990785,2012.0
157,2012.0,2012-09-27,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Κατοικημένη Περιοχή,Βασιλίσσης Σοφίας & Μέρλιν,Αθήνα,Αττική,,13:00 - 17:00,Παράσυρση Πεζού,,car,Πεζός,55+,POINT Z (23.73840384416212 37.97594479241826 0),10557.0,,23.73840384416212,37.97594479241826,2012.0
158,2012.0,2012-09-28,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Κατοικημένη Περιοχή,22 Λεωφόρος Κηφισού,Αιγάλεω,Αττική,,24:00 - 07:00,Εκτροπή,Λοιπά αίτια αναφερόμενα σε οδηγούς,motorcycle,Οδηγός,26-35,POINT Z (23.68974228367949 37.99243626422225 0),12242.0,,23.689742283679493,37.99243626422225,2012.0
159,2012.0,2012-09-28,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Κατοικημένη Περιοχή,25 Κοιμήσεως της Θεοτόκου,Βάρη,Αττική,,24:00 - 07:00,Πρόσκρουση,Λοιπά αίτια αναφερόμενα σε οδηγούς,car,Οδηγός,55+,POINT Z (23.81217870028684 37.83426639317958 0),16672.0,,23.812178700286836,37.834266393179576,2012.0
160,2012.0,2012-10-02,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Κατοικημένη Περιοχή,30 Ακτή Ηετιώνεια,Πειραιάς,Αττική,,07:00 - 09:00,Σύγκρουση,Λοιπά αίτια αναφερόμενα σε οδηγούς,motorcycle,Οδηγός,55+,POINT Z (23.63594579935921 37.94746245023197 0),18545.0,,23.635945799359206,37.94746245023197,2012.0
161,2012.0,2012-10-02,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Κατοικημένη Περιοχή,383 Λεωφόρος Δημοκρατίας,Πέραμα,Αττική,,21:00 - 24:00,Εκτροπή,Λοιπά αίτια αναφερόμενα σε οδηγούς,motorcycle,Οδηγός,36-45,POINT Z (23.59349799393732 37.96235955894656 0),18863.0,,23.59349799393732,37.96235955894656,2012.0
162,2012.0,2012-10-05,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Κατοικημένη Περιοχή,180 Δουκκίσης Πλακεντίας,Χαλάνδρι,Αττική,,07:00 - 09:00,Παράσυρση Πεζού,Αίτια αναφερόμενα στους πεζούς,car,Πεζός,46-55,POINT Z (23.82847094617728 38.02322415427136 0),15234.0,,23.828470946177276,38.02322415427136,2012.0
163,2012.0,2012-10-06,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Λοιπό Οδικό Δίκτυο,14ο χλμ Αθηνών Λαμίας,Κηφισιά,Αττική,,07:00 - 09:00,Εκτροπή,Λοιπά αίτια αναφερόμενα σε οδηγούς,car,Οδηγός,26-35,POINT Z (23.79775036408807 38.08959072633098 0),14564.0,,23.797750364088074,38.08959072633098,2012.0
164,2012.0,2012-10-06,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Λοιπό Οδικό Δίκτυο,14ο χλμ Αθηνών Λαμίας,Κηφισιά,Αττική,,07:00 - 09:00,Εκτροπή,Λοιπά αίτια αναφερόμενα σε οδηγούς,car,Επιβάτης,26-35,POINT Z (23.79775181109727 38.08959037559544 0),14564.0,,23.79775181109727,38.089590375595435,2012.0
165,2012.0,2012-10-06,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Κατοικημένη Περιοχή,1 Γρηγορίου Λαμπράκη,Σαλαμίνα,Αττική,,13:00 - 17:00,Σύγκρουση,Παραβίαση προτεραιότητας,motorcycle,Επιβάτης,55+,POINT Z (23.51394133612382 37.9357974384011 0),18902.0,,23.51394133612382,37.935797438401096,2012.0
166,2012.0,2012-10-07,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,ΝΕΟ Αθηνών - Θεσ/κης,14ο χλμ Αθηνών Λαμίας,Κηφισιά,Αττική,,24:00 - 07:00,Εκτροπή,Λοιπά αίτια αναφερόμενα σε οδηγούς,motorcycle,Οδηγός,26-35,POINT Z (23.79775109613621 38.08959254835747 0),14564.0,,23.79775109613621,38.08959254835747,2012.0
167,2012.0,2012-10-10,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Λοιπό Ε.Ο. Δίκτυο,14ο χλμ Αθηνών Λαμίας,Κηφισιά,Αττική,,09:00 - 13:00,Εκτροπή,Απόσπαση προσοχής οδηγού,car,Οδηγός,55+,POINT Z (23.7977509360569 38.08959164094153 0),14564.0,,23.7977509360569,38.089591640941535,2012.0
168,2012.0,2012-10-10,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Κατοικημένη Περιοχή,54 Λεωφόρος Μαραθώνος,Γέρακας,Αττική,,13:00 - 17:00,Σύγκρουση,Λοιπά αίτια αναφερόμενα σε οδηγούς,motorcycle,Οδηγός,46-55,POINT Z (23.84346192972436 38.01054983061027 0),15344.0,,23.843461929724356,38.01054983061027,2012.0
169,2012.0,2012-10-11,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Κατοικημένη Περιοχή,32 Λεωφόρος Πρωτόπαππα,Ηλιούπολη,Αττική,,24:00 - 07:00,Εκτροπή,Λοιπά αίτια αναφερόμενα σε οδηγούς,motorcycle,Οδηγός,26-35,POINT Z (23.75867335978779 37.93367616522289 0),16343.0,,23.758673359787792,37.93367616522289,2012.0
170,2012.0,2012-10-11,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Λοιπό Οδικό Δίκτυο,300 Λεωφόρος Αθηνών,Χαϊδάρι,Αττική,,24:00 - 07:00,Σύγκρουση,Λοιπά αίτια αναφερόμενα σε οδηγούς,motorcycle,Οδηγός,26-35,POINT Z (23.65498331033154 38.01239002967617 0),12462.0,,23.654983310331545,38.01239002967617,2012.0
171,2012.0,2012-10-12,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Λοιπό Οδικό Δίκτυο,40 Χελιδονούς,Κηφισιά,Αττική,,07:00 - 09:00,Σύγκρουση,Κίνηση στο αντίθετο ρεύμα,car,Επιβάτης,0-17,POINT Z (23.78970054324554 38.08957792358234 0),15464.0,,23.789700543245544,38.08957792358234,2012.0
172,2012.0,2012-10-16,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Κατοικημένη Περιοχή,291 Παράδρομος Λεωφόρου Αθηνών,Αιγάλεω,Αττική,,21:00 - 24:00,Παράσυρση Πεζού,Υπερβολική ταχύτητα,motorcycle,Πεζός,55+,POINT Z (23.68215863271479 38.00247694665381 0),12243.0,,23.68215863271479,38.002476946653815,2012.0
173,2012.0,2012-10-17,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Κατοικημένη Περιοχή,8 Αγίου Σώστη,Περιστέρι,Αττική,,09:00 - 13:00,Παράσυρση Πεζού,Λοιπά αίτια αναφερόμενα σε οδηγούς,car,Πεζός,55+,POINT Z (23.69274114588723 38.02093389218544 0),12135.0,,23.692741145887226,38.02093389218544,2012.0
174,2012.0,2012-10-18,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Κατοικημένη Περιοχή,Λεωφόρος Μαραθώνος & Δωδεκανήσου,Ραφήνα,Αττική,,17:00 - 21:00,Σύγκρουση,Παραβίαση σηματοδότη,car,Οδηγός,55+,POINT Z (23.97644363026939 38.01398500340525 0),19009.0,,23.976443630269387,38.01398500340525,2012.0
175,2012.0,2012-10-18,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Κατοικημένη Περιοχή,314 Ιερά Οδός,Χαϊδάρι,Αττική,,13:00 - 17:00,Παράσυρση Πεζού,Αίτια αναφερόμενα στους πεζούς,motorcycle,Πεζός,55+,POINT Z (23.65193081795292 38.00718154579175 0),12461.0,,23.651930817952916,38.00718154579175,2012.0
176,2012.0,2012-10-18,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Κατοικημένη Περιοχή,21 Κωνσταντίνου Τσαλδάρη,Αθήνα,Αττική,,07:00 - 09:00,Παράσυρση Πεζού,Λοιπά αίτια αναφερόμενα σε οδηγούς,car,Πεζός,55+,POINT Z (23.74985192872356 37.99681079238422 0),11363.0,,23.749851928723558,37.996810792384224,2012.0
177,2012.0,2012-10-19,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Κατοικημένη Περιοχή,381 Θηβών,Αιγάλεω,Αττική,,09:00 - 13:00,Παράσυρση Πεζού,Αίτια αναφερόμενα στους πεζούς,Other,Πεζός,55+,POINT Z (23.67785346386631 37.9920275511306 0),12244.0,,23.677853463866313,37.992027551130604,2012.0
178,2012.0,2012-10-19,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Κατοικημένη Περιοχή,Φιλαδέλφειας & Κολοκοτρώνη,Αιγάλεω,Αττική,,17:00 - 21:00,Σύγκρουση,Παραβίαση προτεραιότητας,motorcycle,Οδηγός,26-35,POINT Z (23.68783370735974 37.9969965581447 0),12242.0,,23.687833707359744,37.9969965581447,2012.0
179,2012.0,2012-10-20,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Κατοικημένη Περιοχή,15 Λεωφόρος Ποσειδώνος,Άλιμος,Αττική,,24:00 - 07:00,Σύγκρουση,Ερευνώνται,motorcycle,Οδηγός,0-17,POINT Z (23.7067250119498 37.91534843338354 0),17455.0,,23.7067250119498,37.91534843338354,2012.0
180,2012.0,2012-10-20,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Κατοικημένη Περιοχή,15 Λεωφόρος Ποσειδώνος,Άλιμος,Αττική,,24:00 - 07:00,Σύγκρουση,Ερευνώνται,motorcycle,Επιβάτης,0-17,POINT Z (23.70672060707039 37.91534669589333 0),17455.0,,23.706720607070395,37.915346695893334,2012.0
181,2012.0,2012-10-22,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Κατοικημένη Περιοχή,22 Δουκίσης Πλακεντίας,Χαλάνδρι,Αττική,,13:00 - 17:00,Ανατροπή,Λοιπά αίτια αναφερόμενα σε οδηγούς,motorcycle,Οδηγός,36-45,POINT Z (23.81230316735736 38.01999446577202 0),15234.0,,23.812303167357356,38.019994465772015,2012.0
182,2012.0,2012-10-23,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Κατοικημένη Περιοχή,Αρκαδίας & Αγίου Παύλου,Περιστέρι,Αττική,,13:00 - 17:00,Παράσυρση Πεζού,Λοιπά αίτια αναφερόμενα σε οδηγούς,car,Πεζός,46-55,POINT Z (23.702484567309 38.0051562068935 0),12132.0,,23.702484567309,38.0051562068935,2012.0
183,2012.0,2012-10-23,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Κατοικημένη Περιοχή,20 Λεωφόρος Ποσειδώνος,Μοσχάτο,Αττική,,17:00 - 21:00,Παράσυρση Πεζού,Αίτια αναφερόμενα στους πεζούς,car,Πεζός,55+,POINT Z (23.68729372202768 37.94135437180688 0),17674.0,,23.687293722027675,37.94135437180688,2012.0
184,2012.0,2012-10-24,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Κατοικημένη Περιοχή,34 Λεωφόρος Αλεξάνδρας,Αθήνα,Αττική,,24:00 - 07:00,Πρόσκρουση,Απόσπαση προσοχής οδηγού,car,Επιβάτης,26-35,POINT Z (23.73655409699404 37.99095573012289 0),11473.0,,23.73655409699404,37.99095573012289,2012.0
185,2012.0,2012-10-25,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Κατοικημένη Περιοχή,75 Λεωφόρος Κηφισού,Άγιος Ιωάννης Ρέντη,Αττική,,24:00 - 07:00,Εκτροπή,Λοιπά αίτια αναφερόμενα σε οδηγούς,motorcycle,Οδηγός,36-45,POINT Z (23.67617926705958 37.96142420016673 0),18233.0,,23.67617926705958,37.96142420016673,2012.0
186,2012.0,2012-10-26,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Κατοικημένη Περιοχή,30 Κύπρου,Αθήνα,Αττική,,17:00 - 21:00,Παράσυρση Πεζού,Λοιπά αίτια αναφερόμενα σε οδηγούς,car,Πεζός,55+,POINT Z (23.73220610872499 38.00430472518298 0),11253.0,,23.732206108724995,38.004304725182976,2012.0
187,2012.0,2012-10-26,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Κατοικημένη Περιοχή,30 Λεωφόρος Ποσειδώνος,Παλαιό Φάληρο,Αττική,,17:00 - 21:00,Σύγκρουση,Οδήγηση χωρίς σύνεση και προσοχή,motorcycle,Οδηγός,36-45,POINT Z (23.68592305270676 37.94211373775886 0),17674.0,,23.685923052706755,37.94211373775886,2012.0
188,2012.0,2012-10-28,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Κατοικημένη Περιοχή,58 Λεωφόρος Ιασωνίδου,Αργυρούπολη,Αττική,,09:00 - 13:00,Εκτροπή,Λοιπά αίτια αναφερόμενα σε οδηγούς,motorcycle,Οδηγός,18-25,POINT Z (23.75721254872019 37.89233041871393 0),16777.0,,23.75721254872019,37.892330418713925,2012.0
189,2012.0,2012-10-28,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Λοιπό Ε.Ο. Δίκτυο,5 Χαραυγής,Κινέττα,Αττική,,24:00 - 07:00,Πρόσκρουση,Υπερβολική ταχύτητα,car,Οδηγός,36-45,POINT Z (23.20901887681975 37.97398216504496 0),19100.0,,23.209018876819755,37.97398216504496,2012.0
190,2012.0,2012-10-30,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Αττική οδό,Αττική Οδός,Χαλάνδρι,Αττική,,07:00 - 09:00,Εκτροπή,Λοιπά αίτια αναφερόμενα σε οδηγούς,motorcycle,Οδηγός,36-45,POINT Z (23.82771475033553 38.02828418706565 0),15234.0,,23.82771475033553,38.02828418706565,2012.0
191,2012.0,2012-11-01,Δ. ΤΡΟΧ. ΑΤΤΙΚΗΣ,Κατοικημένη Περιοχή,Πανόρμου & Αργολίδος,Αθήνα,Αττική,,07:00 - 09:00,Σύγκρουση,Παραβίαση προτεραιότητας,motorcycle,Οδηγός,18-25,POINT Z (23.76022108493515 37.99181419956574 0),11523.0,,23.760221084935154,37.99181419956574,2012.0
